date,store_id,sku_id,sales_units,unit_price,is_promotion,is_weekend,lead_time_days,is_stockout_day,dayofweek,month,dayofyear,lag_1d,lag_7d,lag_14d,rolling_mean_7d,rolling_std_7d
2024-07-18,Store-Central-02,SKU-APPAREL-03,89,102.04,0,0,3,0,3,7,200,154.0,81.0,175.0,99.14285714285714,52.03981991843212
2024-07-19,Store-Central-02,SKU-APPAREL-03,103,102.04,0,0,3,0,4,7,201,89.0,0.0,96.0,100.28571428571429,51.66144366841435
2024-07-20,Store-Central-02,SKU-APPAREL-03,134,102.04,0,1,3,0,5,7,202,103.0,148.0,163.0,115.0,27.227437142215987
2024-07-21,Store-Central-02,SKU-APPAREL-03,138,102.04,0,1,3,0,6,7,203,134.0,123.0,148.0,113.0,24.80591327351852
2024-07-22,Store-Central-02,SKU-APPAREL-03,163,86.73,1,0,3,0,0,7,204,138.0,100.0,192.0,115.14285714285714,26.409774525280973
2024-07-23,Store-Central-02,SKU-APPAREL-03,100,102.04,0,0,3,0,1,7,205,163.0,88.0,181.0,124.14285714285714,30.76485316844826
2024-07-24,Store-Central-02,SKU-APPAREL-03,98,102.04,0,0,3,0,2,7,206,100.0,154.0,108.0,125.85714285714286,28.678845696369667
2024-07-25,Store-Central-02,SKU-APPAREL-03,99,102.04,0,0,3,0,3,7,207,98.0,89.0,81.0,117.85714285714286,27.297304942848232
2024-07-26,Store-Central-02,SKU-APPAREL-03,98,102.04,0,0,3,0,4,7,208,99.0,103.0,0.0,119.28571428571429,25.753409390565842
2024-07-27,Store-Central-02,SKU-APPAREL-03,135,102.04,0,1,3,0,5,7,209,98.0,134.0,148.0,118.57142857142857,26.342975931970376
2024-07-28,Store-Central-02,SKU-APPAREL-03,120,102.04,0,1,3,0,6,7,210,135.0,138.0,123.0,118.71428571428571,26.443110543922113
2024-07-29,Store-Central-02,SKU-APPAREL-03,74,102.04,0,0,3,0,0,7,211,120.0,163.0,100.0,116.14285714285714,25.09600613264017
2024-07-30,Store-Central-02,SKU-APPAREL-03,78,102.04,0,0,3,0,1,7,212,74.0,100.0,88.0,103.42857142857143,19.2687756301666
2024-07-31,Store-Central-02,SKU-APPAREL-03,174,86.73,1,0,3,0,2,7,213,78.0,98.0,154.0,100.28571428571429,21.577104267519687
2024-08-01,Store-Central-02,SKU-APPAREL-03,95,102.04,0,0,3,0,3,8,214,174.0,99.0,89.0,111.14285714285714,35.11138738086993
2024-08-02,Store-Central-02,SKU-APPAREL-03,84,102.04,0,0,3,0,4,8,215,95.0,98.0,103.0,110.57142857142857,35.37351713196898
2024-08-03,Store-Central-02,SKU-APPAREL-03,105,102.04,0,1,3,0,5,8,216,84.0,135.0,134.0,108.57142857142857,36.57803139799037
2024-08-04,Store-Central-02,SKU-APPAREL-03,144,102.04,0,1,3,0,6,8,217,105.0,120.0,138.0,104.28571428571429,34.67330522517407
2024-08-05,Store-Central-02,SKU-APPAREL-03,76,102.04,0,0,3,0,0,8,218,144.0,74.0,163.0,107.71428571428571,37.553136956026506
2024-08-06,Store-Central-02,SKU-APPAREL-03,88,102.04,0,0,3,0,1,8,219,76.0,78.0,100.0,108.0,37.26034531956624
2024-08-07,Store-Central-02,SKU-APPAREL-03,97,102.04,0,0,3,0,2,8,220,88.0,174.0,98.0,109.42857142857143,36.09181413588178
2024-08-08,Store-Central-02,SKU-APPAREL-03,101,102.04,0,0,3,0,3,8,221,97.0,95.0,99.0,98.42857142857143,22.187512575448867
2024-08-09,Store-Central-02,SKU-APPAREL-03,89,102.04,0,0,3,0,4,8,222,101.0,84.0,98.0,99.28571428571429,22.148847116078436
2024-08-10,Store-Central-02,SKU-APPAREL-03,121,102.04,0,1,3,0,5,8,223,89.0,105.0,135.0,100.0,21.648710508172403
2024-08-11,Store-Central-02,SKU-APPAREL-03,105,102.04,0,1,3,0,6,8,224,121.0,144.0,120.0,102.28571428571429,23.063060549388272
2024-08-12,Store-Central-02,SKU-APPAREL-03,77,102.04,0,0,3,0,0,8,225,105.0,76.0,74.0,96.71428571428571,14.384184436552145
2024-08-13,Store-Central-02,SKU-APPAREL-03,81,102.04,0,0,3,0,1,8,226,77.0,88.0,78.0,96.85714285714286,14.147185484853313
2024-08-14,Store-Central-02,SKU-APPAREL-03,97,102.04,0,0,3,0,2,8,227,81.0,97.0,174.0,95.85714285714286,15.093360255738641
2024-08-15,Store-Central-02,SKU-APPAREL-03,84,102.04,0,0,3,0,3,8,228,97.0,101.0,95.0,95.85714285714286,15.093360255738641
2024-08-16,Store-Central-02,SKU-APPAREL-03,74,102.04,0,0,3,0,4,8,229,84.0,89.0,84.0,93.42857142857143,15.490396410433393
2024-08-17,Store-Central-02,SKU-APPAREL-03,151,102.04,0,1,3,0,5,8,230,74.0,121.0,105.0,91.28571428571429,17.153369792495056
2024-08-18,Store-Central-02,SKU-APPAREL-03,82,102.04,0,1,3,0,6,8,231,151.0,105.0,144.0,95.57142857142857,26.831928386762815
2024-08-19,Store-Central-02,SKU-APPAREL-03,80,102.04,0,0,3,0,0,8,232,82.0,77.0,76.0,92.28571428571429,26.893086383642952
2024-08-20,Store-Central-02,SKU-APPAREL-03,92,102.04,0,0,3,0,1,8,233,80.0,81.0,88.0,92.71428571428571,26.63152446327626
2024-08-21,Store-Central-02,SKU-APPAREL-03,90,102.04,0,0,3,0,2,8,234,92.0,97.0,97.0,94.28571428571429,26.145198958344448
2024-08-22,Store-Central-02,SKU-APPAREL-03,144,86.73,1,0,3,0,3,8,235,90.0,84.0,101.0,93.28571428571429,26.157945164673812
2024-08-23,Store-Central-02,SKU-APPAREL-03,87,102.04,0,0,3,0,4,8,236,144.0,74.0,89.0,101.85714285714286,31.824668479176836
2024-08-24,Store-Central-02,SKU-APPAREL-03,108,102.04,0,1,3,0,5,8,237,87.0,151.0,121.0,103.71428571428571,30.26942508932212
2024-08-25,Store-Central-02,SKU-APPAREL-03,108,102.04,0,1,3,0,6,8,238,108.0,82.0,105.0,97.57142857142857,22.419166969783582
2024-08-26,Store-Central-02,SKU-APPAREL-03,79,102.04,0,0,3,0,0,8,239,108.0,80.0,77.0,101.28571428571429,21.546185166708355
2024-08-27,Store-Central-02,SKU-APPAREL-03,76,102.04,0,0,3,0,1,8,240,79.0,92.0,81.0,101.14285714285714,21.713502492140197
2024-08-28,Store-Central-02,SKU-APPAREL-03,69,102.04,0,0,3,0,2,8,241,76.0,90.0,97.0,98.85714285714286,23.596811729755178
2024-08-29,Store-Central-02,SKU-APPAREL-03,75,102.04,0,0,3,0,3,8,242,69.0,144.0,84.0,95.85714285714286,26.111482604584353
2024-08-30,Store-Central-02,SKU-APPAREL-03,68,102.04,0,0,3,0,4,8,243,75.0,87.0,74.0,86.0,15.95827893811401
2024-08-31,Store-Central-02,SKU-APPAREL-03,116,102.04,0,1,3,0,5,8,244,68.0,108.0,151.0,83.28571428571429,17.317758570460214
2024-09-01,Store-Central-02,SKU-APPAREL-03,117,102.04,0,1,3,0,6,9,245,116.0,108.0,82.0,84.42857142857143,19.363687173479313
2024-09-02,Store-Central-02,SKU-APPAREL-03,65,102.04,0,0,3,0,0,9,246,117.0,79.0,80.0,85.71428571428571,21.383126414022847
2024-09-03,Store-Central-02,SKU-APPAREL-03,65,102.04,0,0,3,0,1,9,247,65.0,76.0,92.0,83.71428571428571,22.728207772972663
2024-09-04,Store-Central-02,SKU-APPAREL-03,70,102.04,0,0,3,0,2,9,248,65.0,69.0,90.0,82.14285714285714,23.709552023242516
2024-09-05,Store-Central-02,SKU-APPAREL-03,78,102.04,0,0,3,0,3,9,249,70.0,75.0,144.0,82.28571428571429,23.62000766097988
2024-09-06,Store-Central-02,SKU-APPAREL-03,71,102.04,0,0,3,0,4,9,250,78.0,68.0,87.0,82.71428571428571,23.492653360247502
2024-09-07,Store-Central-02,SKU-APPAREL-03,117,102.04,0,1,3,0,5,9,251,71.0,116.0,108.0,83.14285714285714,23.205089753676383
2024-09-08,Store-Central-02,SKU-APPAREL-03,94,102.04,0,1,3,0,6,9,252,117.0,117.0,108.0,83.28571428571429,23.44293984489605
2024-09-09,Store-Central-02,SKU-APPAREL-03,80,102.04,0,0,3,0,0,9,253,94.0,65.0,79.0,80.0,19.148542155126396
2024-09-10,Store-Central-02,SKU-APPAREL-03,62,102.04,0,0,3,0,1,9,254,80.0,65.0,76.0,82.14285714285714,17.994708216848363
2024-09-11,Store-Central-02,SKU-APPAREL-03,75,102.04,0,0,3,0,2,9,255,62.0,70.0,69.0,81.71428571428571,18.4996782468799
2024-09-12,Store-Central-02,SKU-APPAREL-03,80,102.04,0,0,3,0,3,9,256,75.0,78.0,75.0,82.42857142857143,18.06338047779818
2024-09-13,Store-Central-02,SKU-APPAREL-03,61,102.04,0,0,3,0,4,9,257,80.0,71.0,68.0,82.71428571428571,17.99735430291764
2024-09-14,Store-Central-02,SKU-APPAREL-03,102,102.04,0,1,3,0,5,9,258,61.0,117.0,116.0,81.28571428571429,19.42261813551616
2024-09-15,Store-Central-02,SKU-APPAREL-03,101,102.04,0,1,3,0,6,9,259,102.0,94.0,117.0,79.14285714285714,15.192416654683667
2024-09-16,Store-Central-02,SKU-APPAREL-03,65,102.04,0,0,3,0,0,9,260,101.0,80.0,65.0,80.14285714285714,16.5068528337832
2024-09-17,Store-Central-02,SKU-APPAREL-03,73,102.04,0,0,3,0,1,9,261,65.0,62.0,65.0,78.0,17.473789896107803
2024-09-18,Store-Central-02,SKU-APPAREL-03,84,102.04,0,0,3,0,2,9,262,73.0,75.0,70.0,79.57142857142857,16.246611368293603
2024-09-19,Store-Central-02,SKU-APPAREL-03,67,102.04,0,0,3,0,3,9,263,84.0,80.0,78.0,80.85714285714286,16.18052915727758
2024-09-20,Store-Central-02,SKU-APPAREL-03,76,102.04,0,0,3,0,4,9,264,67.0,61.0,71.0,79.0,17.019596548292576
2024-09-21,Store-Central-02,SKU-APPAREL-03,91,102.04,0,1,3,0,5,9,265,76.0,102.0,117.0,81.14285714285714,15.225292240528912
2024-09-22,Store-Central-02,SKU-APPAREL-03,83,102.04,0,1,3,0,6,9,266,91.0,101.0,94.0,79.57142857142857,13.138456820305557
2024-09-23,Store-Central-02,SKU-APPAREL-03,64,102.04,0,0,3,0,0,9,267,83.0,65.0,80.0,77.0,9.504384952921415
2024-09-24,Store-Central-02,SKU-APPAREL-03,0,102.04,0,0,3,1,1,9,268,64.0,73.0,62.0,76.85714285714286,9.719886340702555
2024-09-25,Store-Central-02,SKU-APPAREL-03,77,102.04,0,0,3,0,2,9,269,0.0,84.0,75.0,66.42857142857143,30.815889531523055
2024-09-26,Store-Central-02,SKU-APPAREL-03,58,102.04,0,0,3,0,3,9,270,77.0,67.0,80.0,65.42857142857143,30.259197735879116
2024-09-27,Store-Central-02,SKU-APPAREL-03,0,102.04,0,0,3,1,4,9,271,58.0,76.0,61.0,64.14285714285714,30.372293138256364
2024-09-28,Store-Central-02,SKU-APPAREL-03,101,102.04,0,1,3,0,5,9,272,0.0,91.0,102.0,53.285714285714285,38.04258265730756
2024-09-29,Store-Central-02,SKU-APPAREL-03,84,102.04,0,1,3,0,6,9,273,101.0,83.0,101.0,54.714285714285715,39.840156817438334
2024-09-30,Store-Central-02,SKU-APPAREL-03,64,102.04,0,0,3,0,0,9,274,84.0,64.0,65.0,54.857142857142854,39.960099146642605
2024-10-01,Store-Central-02,SKU-APPAREL-03,74,102.04,0,0,3,0,1,10,275,64.0,0.0,73.0,54.857142857142854,39.960099146642605
2024-10-02,Store-Central-02,SKU-APPAREL-03,61,102.04,0,0,3,0,2,10,276,74.0,77.0,84.0,65.42857142857143,32.03049142539599
2024-10-03,Store-Central-02,SKU-APPAREL-03,0,102.04,0,0,3,1,3,10,277,61.0,58.0,67.0,63.142857142857146,31.635573707608152
2024-10-04,Store-Central-02,SKU-APPAREL-03,65,102.04,0,0,3,0,4,10,278,0.0,0.0,76.0,54.857142857142854,39.75939541554306
2024-10-05,Store-Central-02,SKU-APPAREL-03,159,86.73,1,1,3,0,5,10,279,65.0,101.0,91.0,64.14285714285714,31.55644979729989
2024-10-06,Store-Central-02,SKU-APPAREL-03,74,102.04,0,1,3,0,6,10,280,159.0,84.0,83.0,72.42857142857143,46.78624136380659
2024-10-07,Store-Central-02,SKU-APPAREL-03,69,102.04,0,0,3,0,0,10,281,74.0,64.0,64.0,71.0,46.52597840633394
2024-10-08,Store-Central-02,SKU-APPAREL-03,71,102.04,0,0,3,0,1,10,282,69.0,74.0,0.0,71.71428571428571,46.43889995005711
2024-10-09,Store-Central-02,SKU-APPAREL-03,76,102.04,0,0,3,0,2,10,283,71.0,61.0,77.0,71.28571428571429,46.42813186605093
2024-10-10,Store-Central-02,SKU-APPAREL-03,72,102.04,0,0,3,0,3,10,284,76.0,0.0,58.0,73.42857142857143,46.2199709463961
2024-10-11,Store-Central-02,SKU-APPAREL-03,83,102.04,0,0,3,0,4,10,285,72.0,65.0,0.0,83.71428571428571,33.38519774647764
2024-10-12,Store-Central-02,SKU-APPAREL-03,74,102.04,0,1,3,0,5,10,286,83.0,159.0,101.0,86.28571428571429,32.38165265349217
2024-10-13,Store-Central-02,SKU-APPAREL-03,91,102.04,0,1,3,0,6,10,287,74.0,74.0,84.0,74.14285714285714,4.525062483123982
2024-10-14,Store-Central-02,SKU-APPAREL-03,72,102.04,0,0,3,0,0,10,288,91.0,69.0,64.0,76.57142857142857,7.80720058358738
2024-10-15,Store-Central-02,SKU-APPAREL-03,62,102.04,0,0,3,0,1,10,289,72.0,71.0,74.0,77.0,7.393691004272016
2024-10-16,Store-Central-02,SKU-APPAREL-03,56,102.04,0,0,3,0,2,10,290,62.0,76.0,61.0,75.71428571428571,9.178131358728814
2024-10-17,Store-Central-02,SKU-APPAREL-03,67,102.04,0,0,3,0,3,10,291,56.0,72.0,0.0,72.85714285714286,11.810003830489466
2024-10-18,Store-Central-02,SKU-APPAREL-03,51,102.04,0,0,3,0,4,10,292,67.0,83.0,65.0,72.14285714285714,12.01982489374016
2024-10-19,Store-Central-02,SKU-APPAREL-03,88,102.04,0,1,3,0,5,10,293,51.0,74.0,159.0,67.57142857142857,13.226956602044366
2024-10-20,Store-Central-02,SKU-APPAREL-03,89,102.04,0,1,3,0,6,10,294,88.0,91.0,74.0,69.57142857142857,15.262777629002052
2024-10-21,Store-Central-02,SKU-APPAREL-03,71,102.04,0,0,3,0,0,10,295,89.0,72.0,69.0,69.28571428571429,14.80669089425722
2024-10-22,Store-Central-02,SKU-APPAREL-03,57,102.04,0,0,3,0,1,10,296,71.0,62.0,71.0,69.14285714285714,14.78094010799634
2024-10-23,Store-Central-02,SKU-APPAREL-03,126,86.73,1,0,3,0,2,10,297,57.0,56.0,76.0,68.42857142857143,15.29550198432092
2024-10-24,Store-Central-02,SKU-APPAREL-03,74,102.04,0,0,3,0,3,10,298,126.0,67.0,72.0,78.42857142857143,25.376216836880296
2024-10-25,Store-Central-02,SKU-APPAREL-03,75,102.04,0,0,3,0,4,10,299,74.0,51.0,83.0,79.42857142857143,24.98571020174733
2024-10-26,Store-Central-02,SKU-APPAREL-03,98,102.04,0,1,3,0,5,10,300,75.0,88.0,74.0,82.85714285714286,21.889332039668187
2024-10-27,Store-Central-02,SKU-APPAREL-03,91,102.04,0,1,3,0,6,10,301,98.0,89.0,91.0,84.28571428571429,22.595827680601033
2024-10-28,Store-Central-02,SKU-APPAREL-03,57,102.04,0,0,3,0,0,10,302,91.0,71.0,72.0,84.57142857142857,22.677868380553353
2024-10-29,Store-Central-02,SKU-APPAREL-03,73,102.04,0,0,3,0,1,10,303,57.0,57.0,62.0,82.57142857142857,24.60932846745385
2024-10-30,Store-Central-02,SKU-APPAREL-03,71,102.04,0,0,3,0,2,10,304,73.0,126.0,56.0,84.85714285714286,22.490209510129315
2024-10-31,Store-Central-02,SKU-APPAREL-03,57,102.04,0,0,3,0,3,10,305,71.0,74.0,67.0,77.0,13.55236756683689
2024-11-01,Store-Central-02,SKU-APPAREL-03,73,102.04,0,0,3,0,4,11,306,57.0,75.0,51.0,74.57142857142857,15.554818576645832
2024-11-02,Store-Central-02,SKU-APPAREL-03,94,102.04,0,1,3,0,5,11,307,73.0,98.0,88.0,74.28571428571429,15.563999975523018
2024-11-03,Store-Central-02,SKU-APPAREL-03,100,102.04,0,1,3,0,6,11,308,94.0,91.0,89.0,73.71428571428571,14.591256351142182
2024-11-04,Store-Central-02,SKU-APPAREL-03,96,86.73,1,0,3,0,0,11,309,100.0,57.0,71.0,75.0,16.623276853055135
2024-11-05,Store-Central-02,SKU-APPAREL-03,57,102.04,0,0,3,0,1,11,310,96.0,73.0,57.0,80.57142857142857,16.112698334513492
2024-11-06,Store-Central-02,SKU-APPAREL-03,59,102.04,0,0,3,0,2,11,311,57.0,71.0,126.0,78.28571428571429,18.345883150489495
2024-11-07,Store-Central-02,SKU-APPAREL-03,55,102.04,0,0,3,0,3,11,312,59.0,57.0,74.0,76.57142857142857,19.654152596479445
2024-11-08,Store-Central-02,SKU-APPAREL-03,64,102.04,0,0,3,0,4,11,313,55.0,73.0,75.0,76.28571428571429,19.997618905878454
2024-11-09,Store-Central-02,SKU-APPAREL-03,101,102.04,0,1,3,0,5,11,314,64.0,94.0,98.0,75.0,20.526405757787174
2024-11-10,Store-Central-02,SKU-APPAREL-03,81,102.04,0,1,3,0,6,11,315,101.0,100.0,91.0,76.0,21.740898478826765
2024-11-11,Store-Central-02,SKU-APPAREL-03,52,102.04,0,0,3,0,0,11,316,81.0,96.0,57.0,73.28571428571429,19.293472866181457
2024-11-12,Store-Central-02,SKU-APPAREL-03,69,102.04,0,0,3,0,1,11,317,52.0,57.0,73.0,67.0,17.767010628314782
2024-11-13,Store-Central-02,SKU-APPAREL-03,61,102.04,0,0,3,0,2,11,318,69.0,59.0,71.0,68.71428571428571,17.211568645480263
2024-11-14,Store-Central-02,SKU-APPAREL-03,43,102.04,0,0,3,0,3,11,319,61.0,55.0,57.0,69.0,17.039170558842276
2024-11-15,Store-Central-02,SKU-APPAREL-03,62,102.04,0,0,3,0,4,11,320,43.0,64.0,73.0,67.28571428571429,19.154758205332318
2024-11-16,Store-Central-02,SKU-APPAREL-03,80,102.04,0,1,3,0,5,11,321,62.0,101.0,94.0,67.0,19.22671752189256
2024-11-17,Store-Central-02,SKU-APPAREL-03,84,102.04,0,1,3,0,6,11,322,80.0,81.0,100.0,64.0,13.952299690970301
2024-11-18,Store-Central-02,SKU-APPAREL-03,78,102.04,0,0,3,0,0,11,323,84.0,52.0,96.0,64.42857142857143,14.592888026445083
2024-11-19,Store-Central-02,SKU-APPAREL-03,55,102.04,0,0,3,0,1,11,324,78.0,69.0,57.0,68.14285714285714,14.205967894146028
2024-11-20,Store-Central-02,SKU-APPAREL-03,66,102.04,0,0,3,0,2,11,325,55.0,61.0,59.0,66.14285714285714,15.026959899111576
2024-11-21,Store-Central-02,SKU-APPAREL-03,116,86.73,1,0,3,0,3,11,326,66.0,43.0,55.0,66.85714285714286,14.85966095876711
2024-11-22,Store-Central-02,SKU-APPAREL-03,55,102.04,0,0,3,0,4,11,327,116.0,62.0,64.0,77.28571428571429,20.039247205706452
2024-11-23,Store-Central-02,SKU-APPAREL-03,96,102.04,0,1,3,0,5,11,328,55.0,80.0,101.0,76.28571428571429,21.076956498462494
2024-11-24,Store-Central-02,SKU-APPAREL-03,160,86.73,1,1,3,0,6,11,329,96.0,84.0,81.0,78.57142857142857,22.374517818693505
2024-11-25,Store-Central-02,SKU-APPAREL-03,57,102.04,0,0,3,0,0,11,330,160.0,78.0,52.0,89.42857142857143,38.25291772251761
2024-11-26,Store-Central-02,SKU-APPAREL-03,80,102.04,0,0,3,0,1,11,331,57.0,55.0,69.0,86.42857142857143,40.07849441141347
2024-11-27,Store-Central-02,SKU-APPAREL-03,57,102.04,0,0,3,0,2,11,332,80.0,66.0,61.0,90.0,37.86379097061801
2024-11-28,Store-Central-02,SKU-APPAREL-03,59,102.04,0,0,3,0,3,11,333,57.0,116.0,43.0,88.71428571428571,38.95174059317609
2024-11-29,Store-Central-02,SKU-APPAREL-03,58,102.04,0,0,3,0,4,11,334,59.0,55.0,62.0,80.57142857142857,38.2485605082383
2024-11-30,Store-Central-02,SKU-APPAREL-03,85,102.04,0,1,3,0,5,11,335,58.0,96.0,80.0,81.0,37.92975964419828
2024-12-01,Store-Central-02,SKU-APPAREL-03,94,102.04,0,1,3,0,6,12,336,85.0,160.0,84.0,79.42857142857143,37.429298429871295
2024-12-02,Store-Central-02,SKU-APPAREL-03,60,102.04,0,0,3,0,0,12,337,94.0,57.0,78.0,70.0,15.832456116050022
2024-12-03,Store-Central-02,SKU-APPAREL-03,118,86.73,1,0,3,0,1,12,338,60.0,80.0,55.0,70.42857142857143,15.458084646953
2024-12-04,Store-Central-02,SKU-APPAREL-03,56,102.04,0,0,3,0,2,12,339,118.0,57.0,66.0,75.85714285714286,23.80076029197754
2024-12-05,Store-Central-02,SKU-APPAREL-03,63,102.04,0,0,3,0,3,12,340,56.0,59.0,116.0,75.71428571428571,23.935429010250605
2024-12-06,Store-Central-02,SKU-APPAREL-03,80,102.04,0,0,3,0,4,12,341,63.0,58.0,55.0,76.28571428571429,23.513926977532833
2024-12-07,Store-Central-02,SKU-APPAREL-03,78,102.04,0,1,3,0,5,12,342,80.0,85.0,96.0,79.42857142857143,22.0896442015793
2024-12-08,Store-Central-02,SKU-APPAREL-03,135,86.73,1,1,3,0,6,12,343,78.0,94.0,160.0,78.42857142857143,21.953413879220832
2024-12-09,Store-Central-02,SKU-APPAREL-03,68,102.04,0,0,3,0,0,12,344,135.0,60.0,57.0,84.28571428571429,30.57621235380125
2024-12-10,Store-Central-02,SKU-APPAREL-03,69,102.04,0,0,3,0,1,12,345,68.0,118.0,80.0,85.42857142857143,29.65275222109578
2024-12-11,Store-Central-02,SKU-APPAREL-03,62,102.04,0,0,3,0,2,12,346,69.0,56.0,57.0,78.42857142857143,26.2732889887372
2024-12-12,Store-Central-02,SKU-APPAREL-03,73,102.04,0,0,3,0,3,12,347,62.0,63.0,59.0,79.28571428571429,25.5063017423423
2024-12-13,Store-Central-02,SKU-APPAREL-03,139,86.73,1,0,3,0,4,12,348,73.0,80.0,58.0,80.71428571428571,24.70974359582499
2024-12-14,Store-Central-02,SKU-APPAREL-03,99,102.04,0,1,3,0,5,12,349,139.0,78.0,85.0,89.14285714285714,33.0727912914757
2024-12-15,Store-Central-02,SKU-APPAREL-03,89,102.04,0,1,3,0,6,12,350,99.0,135.0,94.0,92.14285714285714,32.84523593779639
2024-12-16,Store-Central-02,SKU-APPAREL-03,76,102.04,0,0,3,0,0,12,351,89.0,68.0,60.0,85.57142857142857,26.90636320561304
2024-12-17,Store-Central-02,SKU-APPAREL-03,63,102.04,0,0,3,0,1,12,352,76.0,69.0,118.0,86.71428571428571,26.196146572312536
2024-12-18,Store-Central-02,SKU-APPAREL-03,86,102.04,0,0,3,0,2,12,353,63.0,62.0,56.0,85.85714285714286,26.95940510859819
2024-12-19,Store-Central-02,SKU-APPAREL-03,67,102.04,0,0,3,0,3,12,354,86.0,73.0,63.0,89.28571428571429,24.864394125698748
2024-12-20,Store-Central-02,SKU-APPAREL-03,59,102.04,0,0,3,0,4,12,355,67.0,139.0,80.0,88.42857142857143,25.611567327134978
2024-12-21,Store-Central-02,SKU-APPAREL-03,0,102.04,0,1,3,1,5,12,356,59.0,99.0,78.0,77.0,14.888474289417696
2024-12-22,Store-Central-02,SKU-APPAREL-03,102,102.04,0,1,3,0,6,12,357,0.0,89.0,135.0,62.857142857142854,29.930077243627466
2024-12-23,Store-Central-02,SKU-APPAREL-03,69,102.04,0,0,3,0,0,12,358,102.0,76.0,68.0,64.71428571428571,32.14402114294474
2024-12-24,Store-Central-02,SKU-APPAREL-03,78,102.04,0,0,3,0,1,12,359,69.0,63.0,69.0,63.714285714285715,31.841871206082487
2024-12-25,Store-Central-02,SKU-APPAREL-03,76,102.04,0,0,3,0,2,12,360,78.0,86.0,62.0,65.85714285714286,32.287399871717355
2024-12-26,Store-Central-02,SKU-APPAREL-03,77,102.04,0,0,3,0,3,12,361,76.0,67.0,73.0,64.42857142857143,31.458211131897357
2024-12-27,Store-Central-02,SKU-APPAREL-03,145,86.73,1,0,3,0,4,12,362,77.0,59.0,139.0,65.85714285714286,31.819431020622822
2024-12-28,Store-Central-02,SKU-APPAREL-03,98,102.04,0,1,3,0,5,12,363,145.0,0.0,99.0,78.14285714285714,43.272117933794
2024-12-29,Store-Central-02,SKU-APPAREL-03,108,102.04,0,1,3,0,6,12,364,98.0,102.0,89.0,92.14285714285714,26.30227221761481
2024-12-30,Store-Central-02,SKU-APPAREL-03,82,102.04,0,0,3,0,0,12,365,108.0,69.0,76.0,93.0,26.770630673681463
2024-12-31,Store-Central-02,SKU-APPAREL-03,91,102.04,0,0,3,0,1,12,366,82.0,78.0,63.0,94.85714285714286,25.235085175396424
2025-01-01,Store-Central-02,SKU-APPAREL-03,74,102.04,0,0,3,0,2,1,1,91.0,76.0,86.0,96.71428571428571,24.2467474500138
2025-01-02,Store-Central-02,SKU-APPAREL-03,89,102.04,0,0,3,0,3,1,2,74.0,77.0,67.0,96.42857142857143,24.541510024562527
2025-01-03,Store-Central-02,SKU-APPAREL-03,88,102.04,0,0,3,0,4,1,3,89.0,145.0,59.0,98.14285714285714,23.34829452321617
2025-01-04,Store-Central-02,SKU-APPAREL-03,101,102.04,0,1,3,0,5,1,4,88.0,98.0,0.0,90.0,10.908712114635154
2025-01-05,Store-Central-02,SKU-APPAREL-03,0,102.04,0,1,3,1,6,1,5,101.0,108.0,102.0,90.42857142857143,11.326328367379348
2025-01-06,Store-Central-02,SKU-APPAREL-03,82,102.04,0,0,3,0,0,1,6,0.0,82.0,69.0,75.0,34.08812109811841
2025-01-07,Store-Central-02,SKU-APPAREL-03,72,102.04,0,0,3,0,1,1,7,82.0,91.0,78.0,75.0,34.08812109811841
2025-01-08,Store-Central-02,SKU-APPAREL-03,145,86.73,1,0,3,0,2,1,8,72.0,74.0,76.0,72.28571428571429,33.350233810845765
2025-01-09,Store-Central-02,SKU-APPAREL-03,74,102.04,0,0,3,0,3,1,9,145.0,89.0,77.0,82.42857142857143,43.277619862376525
2025-01-10,Store-Central-02,SKU-APPAREL-03,86,102.04,0,0,3,0,4,1,10,74.0,88.0,145.0,80.28571428571429,43.269366707153004
2025-01-11,Store-Central-02,SKU-APPAREL-03,116,102.04,0,1,3,0,5,1,11,86.0,101.0,98.0,80.0,43.2165091911257
2025-01-12,Store-Central-02,SKU-APPAREL-03,118,102.04,0,1,3,0,6,1,12,116.0,0.0,108.0,82.14285714285714,44.775099372413564
2025-01-13,Store-Central-02,SKU-APPAREL-03,82,102.04,0,0,3,0,0,1,13,118.0,82.0,82.0,99.0,27.62245463386604
2025-01-14,Store-Central-02,SKU-APPAREL-03,138,86.73,1,0,3,0,1,1,14,82.0,72.0,91.0,99.0,27.62245463386604
2025-01-15,Store-Central-02,SKU-APPAREL-03,95,102.04,0,0,3,0,2,1,15,138.0,145.0,74.0,108.42857142857143,28.1298011775004
2025-01-16,Store-Central-02,SKU-APPAREL-03,0,102.04,0,0,3,1,3,1,16,95.0,74.0,89.0,101.28571428571429,23.21432234429318
2025-01-17,Store-Central-02,SKU-APPAREL-03,143,86.73,1,0,3,0,4,1,17,0.0,86.0,88.0,90.71428571428571,44.65689303162594
2025-01-18,Store-Central-02,SKU-APPAREL-03,125,102.04,0,1,3,0,5,1,18,143.0,116.0,101.0,98.85714285714286,48.67041733753175
2025-01-19,Store-Central-02,SKU-APPAREL-03,201,86.73,1,1,3,0,6,1,19,125.0,118.0,0.0,100.14285714285714,49.31338077854237
2025-01-20,Store-Central-02,SKU-APPAREL-03,81,102.04,0,0,3,0,0,1,20,201.0,82.0,82.0,112.0,62.529992803453844
